class_bot,tweets_count,followers_count,friends_count,favourites_count,listed_count,protected,verified,avg_tweet_length,avg_hashtags,avg_mentions,avg_retweets,max_favorite,num_reply,num_retweet,description_contains_bot,friends_followers_ratio,retweet_followers_ratio,favorites_followers_ratio,avg_mentions_status_ratio,avg_favorite_status_ratio,account_age,followers_account_age_ratio,friends_account_age_ratio
1,62,6,41,0,0,0,0,64.67326733,0.04950495,0.217821782,0.02970297,2,28,0,0,6.833333333,0,0,0.003513255,0.000638774,65124,9.21E-05,0.000629568
1,65,4,35,0,0,0,0,64.53846154,0.170940171,0.358974359,0.017094017,1,45,0,0,8.75,0,0,0.005522682,0.00105194,65122,6.14E-05,0.000537453
1,74,7,32,0,1,0,0,63.46666667,0.133333333,0.323809524,0.047619048,1,36,0,0,4.571428571,0,0,0.004375804,0.000643501,65237,0.000107301,0.000490519
1,63,7,34,0,0,0,0,65.99099099,0.045045045,0.324324324,0.099099099,1,40,0,0,4.857142857,0,0,0.005148005,0.002002002,65146,0.000107451,0.000521905
1,57,7,38,0,0,0,0,68.43518519,0.138888889,0.398148148,0.046296296,1,45,0,0,5.428571429,0,0,0.006985055,0.000649773,65011,0.000107674,0.000584516
1,77,4,43,0,0,0,0,64.53097345,0.097345133,0.318584071,0.026548673,1,41,0,0,10.75,0,0,0.004137455,0.000344788,65232,6.13E-05,0.000659186
1,73,5,35,0,0,0,0,64.01612903,0.169354839,0.370967742,0.056451613,1,49,0,0,7,0,0,0.00508175,0.000662837,65213,7.67E-05,0.000536703
1,42,6,38,0,1,0,0,68.61261261,0.036036036,0.333333333,0.081081081,1,45,0,0,6.333333333,0,0,0.007936508,0.001287001,64738,9.27E-05,0.000586981
1,60,2,33,0,0,0,0,73.34693878,0.132653061,0.357142857,0.020408163,1,36,0,0,16.5,0,0,0.005952381,0.00085034,65222,3.07E-05,0.000505964
1,30,6,41,0,0,0,0,63.35135135,0.099099099,0.378378378,0.081081081,1,47,0,0,6.833333333,0,0,0.012612613,0.003303303,64888,9.25E-05,0.000631858
1,57,0,40,0,0,0,0,73.10526316,0.037593985,0.345864662,0.052631579,1,51,0,0,0,0,0,0.006067801,0.000923361,64971,0,0.000615659
1,34,6,40,0,0,0,0,60.13043478,0.07826087,0.330434783,0.026086957,1,42,0,0,6.666666667,0,0,0.00971867,0.001790281,65078,9.22E-05,0.000614647
1,67,2,42,0,0,0,0,62,0.017391304,0.391304348,0.07826087,1,48,0,0,21,0,0,0.005840363,0.000389358,65280,3.06E-05,0.000643382
1,72,8,42,0,0,0,0,60.86206897,0.051724138,0.379310345,0.077586207,1,47,0,0,5.25,0,0,0.005268199,0.00131705,65230,0.000122643,0.000643876
1,55,10,45,0,0,0,0,68.38095238,0.085714286,0.333333333,0.038095238,1,37,0,0,4.5,0,0,0.006060606,0.000692641,65221,0.000153325,0.000689962
1,42,3,36,0,0,0,0,64.81651376,0.128440367,0.339449541,0.036697248,1,41,0,0,12,0,0,0.008082132,0.00109218,64786,4.63E-05,0.000555676
1,395,84,998,0,0,0,0,66.23893805,0.088495575,0.362831858,0.053097345,1,44,0,0,11.88095238,0,0,0.000918562,0.000156828,65270,0.001286962,0.015290332
1,65,4,46,0,0,0,0,68.6344086,0.053763441,0.333333333,0.064516129,1,34,0,0,11.5,0,0,0.005128205,0.001323408,65208,6.13E-05,0.000705435
1,43,5,33,0,0,0,0,66.60504202,0.168067227,0.361344538,0.016806723,1,48,0,0,6.6,0,0,0.008403361,0.000195427,64852,7.71E-05,0.000508851
1,80,3,40,0,0,0,0,67.03738318,0.121495327,0.373831776,0.037383178,2,43,0,0,13.33333333,0,0,0.004672897,0.001635514,65210,4.60E-05,0.000613403
1,35,3,47,0,0,0,0,63.63551402,0.074766355,0.336448598,0.028037383,1,40,0,0,15.66666667,0,0,0.009612817,0.001068091,64847,4.63E-05,0.000724783
1,63,10,43,0,0,0,0,62.4017094,0.068376068,0.367521368,0.017094017,1,44,0,0,4.3,0,0,0.005833673,0.000407,65131,0.000153537,0.000660208
1,42,6,38,0,0,0,0,62.81372549,0.068627451,0.392156863,0.039215686,3,42,0,0,6.333333333,0,0,0.009337068,0.00140056,64812,9.26E-05,0.000586311
1,45,0,38,0,0,0,0,63.20212766,0.042553191,0.372340426,0.063829787,3,37,0,0,0,0,0,0.008274232,0.00212766,64855,0,0.000585922
1,46,2,41,0,0,0,0,67.11290323,0.088709677,0.35483871,0.024193548,1,48,0,0,20.5,0,0,0.007713885,0.000876578,64839,3.08E-05,0.000632335
1,41,7,22,0,0,0,0,69.54814815,0.059259259,0.355555556,0.022222222,1,51,0,0,3.142857143,0,0,0.008672087,0.001264679,64840,0.000107958,0.000339297
1,42,7,40,0,0,0,0,60.93965517,0.094827586,0.327586207,0.077586207,2,46,0,0,5.714285714,0,0,0.007799672,0.0022578,64767,0.00010808,0.000617598
1,68,8,44,0,0,0,0,65.64,0.03,0.34,0.03,1,39,0,0,5.5,0,0,0.005,0.001029412,65167,0.000122762,0.000675188
1,48,7,39,0,0,0,0,63.33018868,0.122641509,0.339622642,0.047169811,1,38,0,0,5.571428571,0,0,0.007075472,0.001375786,65074,0.00010757,0.000599318
1,41,4,38,0,0,0,0,63.82692308,0.067307692,0.384615385,0.048076923,2,42,0,0,9.5,0,0,0.009380863,0.001172608,64839,6.17E-05,0.000586067
1,47,2,39,0,0,0,0,57.15267176,0.038167939,0.320610687,0.038167939,1,44,0,0,19.5,0,0,0.006821504,0.00048725,64940,3.08E-05,0.000600554
1,66,8,42,0,0,0,0,64.73636364,0.154545455,0.381818182,0.081818182,1,45,0,0,5.25,0,0,0.005785124,0.001790634,65206,0.000122688,0.000644113
1,54,10,39,0,0,0,0,68.30894309,0.138211382,0.357723577,0.032520325,2,51,0,0,3.9,0,0,0.006624511,0.001505571,65035,0.000153763,0.000599677
1,81,5,41,0,1,0,0,65.89430894,0.089430894,0.365853659,0.06504065,1,47,0,0,8.2,0,0,0.004516712,0.000602228,65246,7.66E-05,0.000628391
1,59,13,41,0,0,0,0,69.87878788,0.111111111,0.272727273,0.03030303,2,33,0,0,3.153846154,0,0,0.004622496,0.003081664,65159,0.000199512,0.00062923
1,45,7,39,0,0,0,0,67.16190476,0.142857143,0.4,0.028571429,1,44,0,0,5.571428571,0,0,0.008888889,0.001058201,65101,0.000107525,0.000599069
1,49,7,42,0,0,0,0,66.79,0.06,0.27,0.06,1,28,0,0,6,0,0,0.005510204,0.00122449,64984,0.000107719,0.000646313
1,47,7,43,0,1,0,0,62.5047619,0.114285714,0.304761905,0.047619048,1,39,0,0,6.142857143,0,0,0.006484296,0.000607903,65148,0.000107448,0.000660036
1,62,8,40,0,0,0,0,65.704,0.08,0.392,0.048,1,50,0,0,5,0,0,0.006322581,0.001419355,65056,0.000122971,0.000614855
1,42,7,43,0,0,0,0,64.06837607,0.051282051,0.333333333,0.042735043,2,39,0,0,6.142857143,0,0,0.007936508,0.001424501,64758,0.000108095,0.000664011
1,43,5,34,0,0,0,0,66.58333333,0.018518519,0.416666667,0.138888889,2,46,0,0,6.8,0,0,0.009689922,0.001507321,64769,7.72E-05,0.000524942
1,77,5,42,0,0,0,0,66.975,0.083333333,0.291666667,0.041666667,1,37,0,0,8.4,0,0,0.003787879,0.0004329,65225,7.67E-05,0.000643925
1,44,6,34,0,0,0,0,68.65217391,0.086956522,0.347826087,0.026086957,1,41,0,0,5.666666667,0,0,0.007905138,0.001383399,64839,9.25E-05,0.000524376
1,64,9,38,0,0,0,0,61.87096774,0.048387097,0.346774194,0.016129032,2,49,0,0,4.222222222,0,0,0.005418347,0.00063004,65104,0.00013824,0.000583681
1,38,2,38,0,0,0,0,66.0754717,0.103773585,0.235849057,0.037735849,5,26,0,0,19,0,0,0.006206554,0.003723932,64722,3.09E-05,0.000587126
1,60,9,35,0,0,0,0,63.38983051,0.084745763,0.355932203,0.050847458,1,49,0,0,3.888888889,0,0,0.005932203,0.000706215,65053,0.000138349,0.000538023
1,75,3,36,0,0,0,0,63.61538462,0.136752137,0.247863248,0.025641026,1,31,0,0,12,0,0,0.003304843,0.000683761,65224,4.60E-05,0.000551944
1,73,3,37,0,0,0,0,66.44262295,0.12295082,0.336065574,0.06557377,2,42,0,0,12.33333333,0,0,0.004603638,0.000673703,65218,4.60E-05,0.000567328
1,56,0,37,0,0,0,0,63.85148515,0.079207921,0.326732673,0.02970297,1,34,0,0,0,0,0,0.005834512,0.000884017,64975,0,0.00056945
1,55,4,33,0,0,0,0,65.62105263,0.084210526,0.4,0.115789474,2,39,0,0,8.25,0,0,0.007272727,0.001148325,65260,6.13E-05,0.00050567
1,35,4,37,0,0,0,0,67.59504132,0.148760331,0.355371901,0.082644628,1,46,0,0,9.25,0,0,0.010153483,0.002361275,64851,6.17E-05,0.000570539
1,69,2,52,0,0,0,0,57.58181818,0.1,0.327272727,0.063636364,1,38,0,0,26,0,0,0.004743083,0.000527009,65283,3.06E-05,0.000796532
1,37,6,32,0,0,0,0,66.26168224,0.074766355,0.317757009,0.046728972,1,38,0,0,5.333333333,0,0,0.008588027,0.000757767,64747,9.27E-05,0.000494231
1,59,4,39,0,0,0,0,73.69607843,0.107843137,0.264705882,0.009803922,1,32,0,0,9.75,0,0,0.00448654,0.000830841,65062,6.15E-05,0.000599428
1,65,1,39,0,0,0,0,70.56481481,0.074074074,0.259259259,0.037037037,1,33,0,0,39,0,0,0.003988604,0.00014245,65153,1.53E-05,0.000598591
1,45,3,38,0,1,0,0,65.21904762,0.038095238,0.342857143,0.047619048,1,40,0,0,12.66666667,0,0,0.007619048,0.001269841,64746,4.63E-05,0.000586909
1,44,6,42,0,0,0,0,70.67326733,0.02970297,0.336633663,0.01980198,1,39,0,0,7,0,0,0.007650765,0.002025203,64798,9.26E-05,0.000648168
1,43,1,39,0,0,0,0,69.44347826,0.060869565,0.339130435,0.060869565,4,46,0,0,39,0,0,0.007886754,0.00182002,65095,1.54E-05,0.000599124
1,75,10,41,0,0,0,0,63.12931034,0.129310345,0.336206897,0.025862069,1,42,0,0,4.1,0,0,0.004482759,0.000574713,65212,0.000153346,0.000628719
1,59,5,42,0,0,0,0,72.88,0.08,0.39,0.07,1,43,0,0,8.4,0,0,0.006610169,0.001016949,65170,7.67E-05,0.000644468
1,42,12,46,0,0,0,0,67.10344828,0.120689655,0.387931034,0.068965517,1,50,0,0,3.833333333,0,0,0.009236453,0.003078818,64844,0.00018506,0.000709395
1,43,2,41,0,0,0,0,67.63218391,0.126436782,0.333333333,0.08045977,1,32,0,0,20.5,0,0,0.007751938,0.001603849,64783,3.09E-05,0.000632882
1,43,3,41,0,0,0,0,62.36290323,0.120967742,0.362903226,0.024193548,1,48,0,0,13.66666667,0,0,0.00843961,0.001125281,64840,4.63E-05,0.000632326
1,44,5,44,0,0,0,0,70.99173554,0.05785124,0.280991736,0.033057851,1,35,0,0,8.8,0,0,0.006386176,0.000751315,64760,7.72E-05,0.000679432
1,42,5,37,0,0,0,0,62.65957447,0.106382979,0.393617021,0.031914894,3,40,0,0,7.4,0,0,0.009371834,0.002279635,64837,7.71E-05,0.000570662
1,67,12,36,0,0,0,0,67.13513514,0.09009009,0.342342342,0.081081081,1,40,0,0,3,0,0,0.005109587,0.000537851,65195,0.000184063,0.00055219
1,54,4,45,0,0,0,0,62.29752066,0.090909091,0.314049587,0.041322314,1,41,0,0,11.25,0,0,0.005815733,0.000765228,65009,6.15E-05,0.000692212
1,59,5,42,0,1,0,0,62.47663551,0.065420561,0.336448598,0.046728972,1,38,0,0,8.4,0,0,0.005702519,0.001108823,65150,7.67E-05,0.000644666
1,77,2,38,0,0,0,0,60.84,0.05,0.29,0.01,1,34,0,0,19,0,0,0.003766234,0.00038961,65203,3.07E-05,0.000582795
1,42,4,37,0,0,0,0,61.55555556,0.076923077,0.367521368,0.068376068,3,49,0,0,9.25,0,0,0.008750509,0.002035002,64862,6.17E-05,0.000570442
1,46,3,44,0,0,0,0,63.94174757,0.097087379,0.291262136,0.029126214,2,33,0,0,14.66666667,0,0,0.006331786,0.002110595,64939,4.62E-05,0.000677559
1,79,4,33,0,1,0,0,69.61016949,0.084745763,0.279661017,0.050847458,1,39,0,0,8.25,0,0,0.003540013,0.000858185,65210,6.13E-05,0.000506057
1,43,4,34,0,0,0,0,68.36885246,0.090163934,0.344262295,0.008196721,1,46,0,0,8.5,0,0,0.0080061,0.001715593,64783,6.17E-05,0.000524829
1,78,8,37,0,0,0,0,65.52336449,0.037383178,0.345794393,0.056074766,1,41,0,0,4.625,0,0,0.004433261,0.000599089,65166,0.000122763,0.000567781
1,35,2,40,0,0,0,0,68.72477064,0.064220183,0.366972477,0.064220183,1,41,0,0,20,0,0,0.010484928,0.001572739,64812,3.09E-05,0.00061717
1,90,3,39,0,0,0,0,64.95833333,0.066666667,0.341666667,0.075,1,47,0,0,13,0,0,0.003796296,0.000462963,65227,4.60E-05,0.000597912
1,63,3,44,0,0,0,0,62.81896552,0.094827586,0.267241379,0.034482759,2,35,0,0,14.66666667,0,0,0.004241927,0.000957854,65216,4.60E-05,0.000674681
1,63,5,42,0,0,0,0,64.97272727,0.118181818,0.227272727,0.018181818,1,31,0,0,8.4,0,0,0.003607504,0.0004329,65214,7.67E-05,0.000644033
1,45,5,40,0,0,0,0,65.42016807,0.058823529,0.294117647,0.042016807,2,41,0,0,8,0,0,0.006535948,0.001867414,64747,7.72E-05,0.000617789
1,70,3,41,0,0,0,0,65.82407407,0.185185185,0.37037037,0.046296296,1,43,0,0,13.66666667,0,0,0.005291005,0.000793651,65229,4.60E-05,0.000628555
1,48,4,39,0,0,0,0,62.13761468,0.036697248,0.330275229,0.036697248,1,39,0,0,9.75,0,0,0.006880734,0.001146789,64842,6.17E-05,0.000601462
1,64,2,40,0,0,0,0,62.72826087,0.054347826,0.380434783,0.010869565,1,37,0,0,20,0,0,0.005944293,0.000169837,65144,3.07E-05,0.000614024
1,47,3,37,0,0,0,0,68.31092437,0.050420168,0.386554622,0.050420168,1,45,0,0,12.33333333,0,0,0.008224566,0.000536385,65075,4.61E-05,0.000568575
1,62,0,25,0,0,0,0,63.19354839,0.056451613,0.379032258,0.040322581,1,50,0,0,0,0,0,0.006113424,0.000520291,65237,0,0.000383218
1,68,5,42,0,0,0,0,70.62903226,0.112903226,0.346774194,0.080645161,1,44,0,0,8.4,0,0,0.00509962,0.000592979,65234,7.66E-05,0.000643836
1,44,1,42,0,0,0,0,64.06930693,0.069306931,0.425742574,0.059405941,2,44,0,0,42,0,0,0.009675968,0.002475248,64714,1.55E-05,0.000649009
1,42,4,32,0,0,0,0,64.88596491,0.052631579,0.368421053,0.070175439,1,48,0,0,8,0,0,0.00877193,0.002088555,64803,6.17E-05,0.000493804
1,41,6,42,0,0,0,0,63.44230769,0.038461538,0.403846154,0.038461538,1,46,0,0,7,0,0,0.009849906,0.002345216,64749,9.27E-05,0.000648659
1,87,7,44,0,0,0,0,64.27192982,0.114035088,0.385964912,0.052631579,2,46,0,0,6.285714286,0,0,0.004436378,0.000907441,65170,0.000107411,0.000675157
1,47,2,38,0,0,0,0,57.51162791,0.034883721,0.348837209,0.046511628,1,33,0,0,19,0,0,0.007422068,0.001237011,64741,3.09E-05,0.000586954
1,47,8,40,0,0,0,0,62.55462185,0.117647059,0.378151261,0.033613445,1,49,0,0,5,0,0,0.008045772,0.001787949,65077,0.000122931,0.000614656
1,65,3,43,0,0,0,0,71.22340426,0.063829787,0.382978723,0.117021277,1,42,0,0,14.33333333,0,0,0.00589198,0.001145663,65110,4.61E-05,0.000660421
1,80,9,41,0,0,0,0,62.45192308,0.048076923,0.403846154,0.067307692,2,45,0,0,4.555555556,0,0,0.005048077,0.000841346,65234,0.000137965,0.000628507
1,73,6,39,0,0,0,0,65.8503937,0.023622047,0.354330709,0.007874016,1,51,0,0,6.5,0,0,0.004853845,0.000755043,65219,9.20E-05,0.000597985
1,44,2,37,0,0,0,0,68.95833333,0.058333333,0.341666667,0.041666667,1,44,0,0,18.5,0,0,0.007765152,0.001325758,65103,3.07E-05,0.00056833
1,35,2,45,0,0,0,0,65.13829787,0.031914894,0.287234043,0.063829787,1,30,0,0,22.5,0,0,0.008206687,0.001215805,64832,3.08E-05,0.000694102
1,54,1,41,0,0,0,0,62.04444444,0.111111111,0.366666667,0.011111111,1,35,0,0,41,0,0,0.006790123,0.000617284,65156,1.53E-05,0.000629259
1,60,5,40,0,0,0,0,65.79591837,0.06122449,0.37755102,0.030612245,1,40,0,0,8,0,0,0.006292517,0.00085034,65134,7.68E-05,0.000614119
1,74,5,40,0,0,0,0,65.96124031,0.069767442,0.379844961,0.023255814,1,52,0,0,8,0,0,0.00513304,0.000628536,65230,7.67E-05,0.000613215
1,71,6,44,0,0,0,0,64.41346154,0.038461538,0.298076923,0.028846154,1,34,0,0,7.333333333,0,0,0.004198267,0.000812568,65231,9.20E-05,0.000674526
1,56,13,39,0,0,0,0,64.23809524,0.142857143,0.285714286,0.057142857,1,35,0,0,3,0,0,0.005102041,0.000680272,65145,0.000199555,0.000598665
1,80,4,52,0,0,0,0,68.43137255,0.166666667,0.401960784,0.068627451,1,42,0,0,13,0,0,0.00502451,0.000490196,65285,6.13E-05,0.000796508
1,44,10,41,0,0,0,0,61.36065574,0.057377049,0.368852459,0.057377049,1,50,0,0,4.1,0,0,0.00838301,0.001676602,64760,0.000154416,0.000633107
1,46,7,40,0,1,0,0,65.08849558,0.053097345,0.380530973,0.017699115,1,46,0,0,5.714285714,0,0,0.008272412,0.000961908,64935,0.0001078,0.000616001
1,66,1,34,0,0,0,0,65.38383838,0.070707071,0.404040404,0.060606061,1,43,0,0,34,0,0,0.006121824,0.000612182,65204,1.53E-05,0.00052144
1,50,7,43,0,0,0,0,63.34883721,0.093023256,0.360465116,0.069767442,1,33,0,0,6.142857143,0,0,0.007209302,0.001162791,64830,0.000107975,0.000663273
1,34,5,35,0,0,0,0,65.84761905,0.057142857,0.380952381,0.038095238,1,42,0,0,7,0,0,0.011204482,0.001680672,64799,7.72E-05,0.000540132
1,57,9,37,0,0,0,0,62.20175439,0.105263158,0.350877193,0.096491228,1,42,0,0,4.111111111,0,0,0.00615574,0.000769468,65127,0.000138192,0.000568121
1,53,5,32,0,0,0,0,66.8,0.060869565,0.32173913,0.034782609,2,38,0,0,6.4,0,0,0.00607055,0.000656276,65151,7.67E-05,0.000491167
1,63,6,40,0,0,0,0,64.69306931,0.089108911,0.396039604,0.03960396,1,42,0,0,6.666666667,0,0,0.006286343,0.000314317,65132,9.21E-05,0.000614137
1,42,10,35,0,0,0,0,64.12121212,0.161616162,0.373737374,0.03030303,1,40,0,0,3.5,0,0,0.008898509,0.001683502,64845,0.000154214,0.000539749
1,38,7,41,0,0,0,0,69.33962264,0.08490566,0.320754717,0.066037736,1,35,0,0,5.857142857,0,0,0.008440914,0.002482622,65151,0.000107443,0.000629307
1,45,0,35,0,0,0,0,57.22680412,0.06185567,0.340206186,0.010309278,2,35,0,0,0,0,0,0.007560137,0.002749141,64741,0,0.000540616
1,42,7,44,0,0,0,0,64.85185185,0.092592593,0.314814815,0.037037037,1,36,0,0,6.285714286,0,0,0.007495591,0.000220459,65097,0.000107532,0.000675914
1,52,9,47,0,0,0,0,73.16504854,0.174757282,0.203883495,0.106796117,2,24,0,0,5.222222222,0,0,0.003920836,0.000746826,65061,0.000138332,0.000722399
1,43,4,38,0,0,0,0,75.94186047,0.058139535,0.26744186,0.023255814,1,24,0,0,9.5,0,0,0.006219578,0.000540833,64867,6.17E-05,0.000585814
1,63,3,39,0,0,0,0,64.91666667,0.141666667,0.35,0.05,2,44,0,0,13,0,0,0.005555556,0.001587302,65155,4.60E-05,0.000598573
1,78,4,42,0,0,0,0,66.65740741,0.064814815,0.351851852,0.092592593,2,40,0,0,10.5,0,0,0.004510921,0.001305793,65191,6.14E-05,0.000644261
1,81,5,40,0,1,0,0,65.57281553,0.116504854,0.436893204,0.048543689,2,47,0,0,8,0,0,0.005393743,0.000958888,65212,7.67E-05,0.000613384
1,36,6,44,0,0,0,0,70.02542373,0.042372881,0.322033898,0.008474576,1,40,0,0,7.333333333,0,0,0.008945386,0.00094162,65110,9.22E-05,0.000675779
1,46,4,34,0,0,0,0,66.48717949,0.051282051,0.384615385,0.042735043,2,47,0,0,8.5,0,0,0.008361204,0.002229654,65077,6.15E-05,0.000522458
1,47,3,43,0,0,0,0,68.91752577,0.103092784,0.432989691,0.030927835,1,42,0,0,14.33333333,0,0,0.009212547,0.001096732,65081,4.61E-05,0.000660715
1,45,5,46,0,0,0,0,66.2826087,0.119565217,0.423913043,0.02173913,1,42,0,0,9.2,0,0,0.00942029,0.001449275,64714,7.73E-05,0.00071082
1,56,5,39,0,0,0,0,64.28695652,0.086956522,0.347826087,0.034782609,2,42,0,0,7.8,0,0,0.00621118,0.001086957,65152,7.67E-05,0.0005986
1,65,5,40,0,1,0,0,65.6635514,0.056074766,0.345794393,0.037383178,1,42,0,0,8,0,0,0.005319914,0.001437815,65212,7.67E-05,0.000613384
1,45,9,44,0,0,0,0,60.89380531,0.053097345,0.380530973,0.115044248,1,48,0,0,4.888888889,0,0,0.008456244,0.001966568,65106,0.000138236,0.000675821
1,68,5,47,0,0,0,0,57.53125,0.041666667,0.427083333,0.03125,2,41,0,0,9.4,0,0,0.006280637,0.00122549,64943,7.70E-05,0.000723712
1,35,2,38,0,0,0,0,65.95798319,0.058823529,0.352941176,0.033613445,1,44,0,0,19,0,0,0.010084034,0.00120048,64747,3.09E-05,0.0005869
1,43,5,36,0,0,0,0,64.81914894,0.031914894,0.425531915,0.095744681,1,41,0,0,7.2,0,0,0.009896091,0.001484414,64793,7.72E-05,0.000555616
1,36,4,36,0,0,0,0,66.42696629,0.08988764,0.449438202,0.033707865,1,43,0,0,9,0,0,0.012484395,0.002808989,64851,6.17E-05,0.000555119
1,55,5,43,0,0,0,0,66.9047619,0.05952381,0.416666667,0.05952381,2,38,0,0,8.6,0,0,0.007575758,0.001515152,65051,7.69E-05,0.00066102
1,43,6,40,0,0,0,0,64.936,0.12,0.376,0.08,1,50,0,0,6.666666667,0,0,0.008744186,0.001302326,64763,9.26E-05,0.000617637
1,66,3,49,0,0,0,0,67.42391304,0.141304348,0.315217391,0.054347826,1,32,0,0,16.33333333,0,0,0.004776021,0.000988142,65253,4.60E-05,0.000750923
1,43,1,37,0,1,0,0,68.14141414,0.131313131,0.242424242,0,1,25,0,0,37,0,0,0.005637773,0.000704722,65083,1.54E-05,0.000568505
1,52,9,42,0,0,0,0,72.05607477,0.121495327,0.392523364,0.018691589,1,44,0,0,4.666666667,0,0,0.007548526,0.00053918,65069,0.000138315,0.000645469
1,41,8,39,0,1,0,0,68.84070796,0.088495575,0.265486726,0.053097345,1,32,0,0,4.875,0,0,0.006475286,0.0015109,64797,0.000123463,0.00060188
1,68,6,39,0,0,0,0,59.31764706,0.035294118,0.317647059,0.011764706,1,32,0,0,6.5,0,0,0.00467128,0.000346021,65244,9.20E-05,0.000597756
1,44,4,37,0,0,0,0,59.10714286,0.071428571,0.380952381,0.023809524,1,37,0,0,9.25,0,0,0.008658009,0.001623377,65148,6.14E-05,0.000567938
1,39,11,37,0,0,0,0,68.69148936,0.106382979,0.35106383,0.021276596,1,36,0,0,3.363636364,0,0,0.009001637,0.001909438,65121,0.000168916,0.000568173
1,42,4,45,0,0,0,0,66.93548387,0.056451613,0.379032258,0.048387097,1,48,0,0,11.25,0,0,0.009024578,0.001536098,64711,6.18E-05,0.0006954
1,55,6,36,0,1,0,0,61.55555556,0.022222222,0.388888889,0.044444444,1,38,0,0,6,0,0,0.007070707,0.002424242,65103,9.22E-05,0.00055297
1,65,5,41,0,0,0,0,65.73469388,0.091836735,0.387755102,0.040816327,2,39,0,0,8.2,0,0,0.005965463,0.000470958,65212,7.67E-05,0.000628719
1,74,5,41,0,0,0,0,65.75,0.115384615,0.307692308,0.048076923,1,36,0,0,8.2,0,0,0.004158004,0.000649688,65185,7.67E-05,0.000628979
1,42,5,36,0,0,0,0,68.88135593,0.177966102,0.296610169,0.016949153,1,37,0,0,7.2,0,0,0.007062147,0.001614205,64852,7.71E-05,0.00055511
1,75,2,36,0,0,0,0,62.5106383,0.074468085,0.35106383,0.021276596,2,37,0,0,18,0,0,0.004680851,0.000992908,65185,3.07E-05,0.000552274
1,44,4,34,0,0,0,0,69.91743119,0.064220183,0.321100917,0.027522936,1,36,0,0,8.5,0,0,0.007297748,0.001042535,64760,6.18E-05,0.000525015
1,69,7,45,0,1,0,0,77.075,0.091666667,0.383333333,0.05,2,48,0,0,6.428571429,0,0,0.005555556,0.000966184,65210,0.000107345,0.000690078
1,134,91,282,3,0,0,0,73.60629921,0.157480315,0.31496063,0.047244094,1,43,0,0,3.098901099,0,0.032967033,0.002350452,0.000528852,67315,0.001351853,0.004189259
1,54,5,38,0,0,0,0,68.07894737,0.263157895,0.342105263,0.052631579,1,44,0,0,7.6,0,0,0.006335283,0.000812216,65051,7.69E-05,0.000584157
1,37,3,46,0,0,0,0,67.61616162,0.090909091,0.262626263,0.02020202,1,28,0,0,15.33333333,0,0,0.007098007,0.000819001,65081,4.61E-05,0.000706812
1,61,4,36,0,0,0,0,68.43859649,0.078947368,0.350877193,0.00877193,1,40,0,0,9,0,0,0.005752085,0.000431406,65150,6.14E-05,0.000552571
1,65,5,39,0,0,0,0,62.03773585,0.056603774,0.358490566,0.018867925,1,41,0,0,7.8,0,0,0.005515239,0.000870827,65159,7.67E-05,0.000598536
1,35,6,40,0,0,0,0,66.34615385,0.057692308,0.317307692,0.019230769,1,40,0,0,6.666666667,0,0,0.009065934,0.000824176,65134,9.21E-05,0.000614119
1,60,5,36,0,0,0,0,63.64166667,0.083333333,0.35,0.075,2,43,0,0,7.2,0,0,0.005833333,0.001666667,65140,7.68E-05,0.000552656
1,76,7,39,0,0,0,0,66.41509434,0.028301887,0.405660377,0.028301887,1,43,0,0,5.571428571,0,0,0.005337637,0.000248262,65273,0.000107242,0.000597491
1,36,3,34,0,0,0,0,66.04938272,0.086419753,0.382716049,0.12345679,2,35,0,0,11.33333333,0,0,0.010631001,0.004801097,64836,4.63E-05,0.0005244
1,38,6,41,0,0,0,0,69.36781609,0.126436782,0.172413793,0.045977011,1,17,0,0,6.833333333,0,0,0.004537205,0.000604961,64770,9.26E-05,0.000633009
1,47,14,41,0,0,0,0,65.82524272,0.087378641,0.378640777,0.048543689,1,42,0,0,2.928571429,0,0,0.008056187,0.001032844,64744,0.000216236,0.000633263
1,44,1,41,0,0,0,0,69.24166667,0.058333333,0.35,0.016666667,1,46,0,0,41,0,0,0.007954545,0.000568182,64747,1.54E-05,0.000633234
1,43,11,30,0,0,0,0,73.67368421,0.063157895,0.284210526,0.021052632,1,31,0,0,2.727272727,0,0,0.006609547,0.00122399,65112,0.00016894,0.000460745
1,73,4,44,0,0,0,0,71.38202247,0.08988764,0.415730337,0.056179775,1,38,0,0,11,0,0,0.005694936,0.001231338,65165,6.14E-05,0.000675209
1,77,8,46,0,1,0,0,67.20454545,0.068181818,0.340909091,0.022727273,2,32,0,0,5.75,0,0,0.004427391,0.000590319,65227,0.000122649,0.000705229
1,60,3,30,0,1,0,0,63.91818182,0.036363636,0.318181818,0.027272727,1,35,0,0,10,0,0,0.00530303,0.000606061,64976,4.62E-05,0.000461709
1,70,3,40,0,0,0,0,65.15740741,0.101851852,0.324074074,0.018518519,1,41,0,0,13.33333333,0,0,0.00462963,0.000661376,65163,4.60E-05,0.000613845
1,67,8,33,0,0,0,0,60.45535714,0.107142857,0.285714286,0.071428571,1,36,0,0,4.125,0,0,0.004264392,0.000666311,65108,0.000122873,0.00050685
1,70,11,40,0,1,0,0,65.52873563,0.126436782,0.379310345,0.057471264,1,36,0,0,3.636363636,0,0,0.005418719,0.000821018,65263,0.000168549,0.000612905
